entity_id,colour_temperature,colour_temperature_value,created_at,dimension,dimmable,dimmable_value,energylabel_type,farbtemperatur_filter,farbtemperatur_filter_value,gtin,label,lamp_holder,lamp_holder_value,lamp_max,lamp_max_value,luminous_flux,luminous_flux_value,luminous_intensity,manufacturer,manufacturer_value,manufacturer_sku,name,price,sku,small_image,thumbnail,updated_at,url_key,variation,variation_value,variation_text,visibility,voltage,voltage_value
151966,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 131mm, Ø: 49mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300342306,,30239,GX24q-3,30991,26 W,29452,1800 lm,,27546,Osram,342306,Kompakt-Leuchtstofflampe GX24q-3 TC-TEL 26W/830,7,700405,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-26w-830_20140731-63670_425138.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-26w-830_20140731-63670_425138.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-26w-830-700405,39510,26 W - Warmweiß 830,26 W - Warmweiß 830,1,,
151967,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 131mm, Ø: 49mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300342283,,30239,GX24q-3,30991,26 W,29452,1800 lm,,27546,Osram,342283,Kompakt-Leuchtstofflampe GX24q-3 TC-TEL 26W/840,7,700406,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-26w-840_20140731-63671_426779.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-26w-840_20140731-63671_426779.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-26w-840-700406,39511,26 W - Neutralweiß 840,26 W - Neutralweiß 840,1,,
151968,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 147mm, Ø: 49mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300348605,,30239,GX24q-3,39529,32 W,28797,2400 lm,,27546,Osram,348605,Kompakt-Leuchtstofflampe GX24q-3 TC-TEL 32W/827,7,700407,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-827_20140731-63672_426823.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-827_20140731-63672_426823.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-827-700407,39526,32 W - Warmweiß Extra 827,32 W - Warmweiß Extra 827,1,,
151969,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 147mm, Ø: 49mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300348582,,30239,GX24q-3,39529,32 W,28797,2400 lm,,27546,Osram,348582,Kompakt-Leuchtstofflampe GX24q-3 TC-TEL 32W/830,7,700408,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-830_20140731-63673_426752.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-830_20140731-63673_426752.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-830-700408,39530,32 W - Warmweiß 830,32 W - Warmweiß 830,1,,
151970,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 147mm, Ø: 49mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300348568,,30239,GX24q-3,39529,32 W,28797,2400 lm,,27546,Osram,348568,Kompakt-Leuchtstofflampe GX24q-3 TC-TEL 32W/840,7,700409,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-840_20140731-63674_426817.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-840_20140731-63674_426817.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-3-tc-tel-32w-840-700409,39531,32 W - Neutralweiß 840,32 W - Neutralweiß 840,1,,
151971,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 168mm, Ø: 49mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300425665,,28670,GX24q-4,39536,42 W,28107,3200 lm,,27546,Osram,425665,Kompakt-Leuchtstofflampe GX24q-4 TC-TEL 42W/827,7,700410,/o/s/osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-827_20140731-63675_424895.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-827_20140731-63675_424895.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-827-700410,39532,42 W - Warmweiß Extra 827,42 W - Warmweiß Extra 827,1,,
151972,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 168mm, Ø: 49mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300425641,,28670,GX24q-4,39536,42 W,28107,3200 lm,,27546,Osram,425641,Kompakt-Leuchtstofflampe GX24q-4 TC-TEL 42W/830,7,700411,/o/s/osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-830_20140731-63676_426532.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-830_20140731-63676_426532.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-830-700411,39537,42 W - Warmweiß 830,42 W - Warmweiß 830,1,,
151973,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 168mm, Ø: 49mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300425627,,28670,GX24q-4,39536,42 W,28107,3200 lm,,27546,Osram,425627,Kompakt-Leuchtstofflampe GX24q-4 TC-TEL 42W/840,7,700412,/o/s/osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-840_20140731-63677_426562.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-840_20140731-63677_426562.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24q-4-tc-tel-42w-840-700412,39538,42 W - Neutralweiß 840,42 W - Neutralweiß 840,1,,
151980,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 196mm, Ø: 48mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8711500659996,,27628,E27,40652,33 W,31170,2250 lm,,27556,Philips,659996,Energiesparlampe E27 TC-HSE 33W/827,22,700959,/p/h/philips-energiesparlampe-e27-tc-hse-33w-827_20140731-64198_426703.jpg,/p/h/philips-energiesparlampe-e27-tc-hse-33w-827_20140731-64198_426703.jpg,2023-02-13 02:55:21,philips-energiesparlampe-e27-tc-hse-33w-827-700959,43676,33 W -Warmweiß Extra 827,33 W -Warmweiß Extra 827,1,,
151981,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 103mm, Ø: 20mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8727900871562,,28774,G12,30391,20 W,29452,1800 lm,,27556,Philips,871562,Halogenmetalldampf CDM-T G12 HIT-CE 20W/830,40,701008,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-20w-830_20140731-64239_426347.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-20w-830_20140731-64239_426347.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-20w-830-701008,44525,20 W -Warmweiß 830,20 W -Warmweiß 830,1,,
151982,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 103mm, Ø: 20mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500196972,,28774,G12,28134,35 W,40160,3300 lm,,27556,Philips,196972,Halogenmetalldampf CDM-T G12 HIT-CE 35W/830,35,701009,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-35w-830_20140731-64240_425551.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-35w-830_20140731-64240_425551.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-35w-830-701009,44506,35 W -Warmweiß 830,35 W -Warmweiß 830,1,,
151983,28615,Neutralweiß 4200 K,2019-06-24 16:12:25,"L: 103mm, Ø: 20mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500211262,,28774,G12,28134,35 W,40160,3300 lm,,27556,Philips,211262,Halogenmetalldampf CDM-T G12 HIT-CE 35W/842,37,701010,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-35w-842_20140731-64241_424431.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-35w-842_20140731-64241_424431.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-35w-842-701010,44527,35 W -Neutralweiß 842,35 W -Neutralweiß 842,1,,
151984,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 103mm, Ø: 20mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500196996,,28774,G12,39048,70 W,39049,6600 lm,,27556,Philips,196996,Halogenmetalldampf CDM-T G12 HIT-CE 70W/830,35,701011,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-70w-830_20140731-64242_426861.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-70w-830_20140731-64242_426861.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-70w-830-701011,44528,70 W -Warmweiß 830,70 W -Warmweiß 830,1,,
151985,28615,Neutralweiß 4200 K,2019-06-24 16:12:25,"L: 103mm, Ø: 20mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500199270,,28774,G12,39048,70 W,39049,6600 lm,,27556,Philips,199270,Halogenmetalldampf CDM-T G12 HIT-CE 70W/942,37,701012,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-70w-942_20140731-64243_425117.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-70w-942_20140731-64243_425117.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-70w-942-701012,44529,70 W -Neutralweiß 942,70 W -Neutralweiß 942,1,,
151986,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 110mm, Ø: 20mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500197801,,28774,G12,36855,150 W,44531,14000 lm,,27556,Philips,197801,Halogenmetalldampf CDM-T G12 HIT-CE 150W/830,38,701013,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-150w-830_20140731-64244_425415.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-150w-830_20140731-64244_425415.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-150w-830-701013,44530,150 W -Warmweiß 830,150 W -Warmweiß 830,1,,
151987,28615,Neutralweiß 4200 K,2019-06-24 16:12:25,"L: 110mm, Ø: 20mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500200051,,28774,G12,36855,150 W,44533,12700 lm,,27556,Philips,200051,Halogenmetalldampf CDM-T G12 HIT-CE 150W/942,38,701014,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-150w-942_20140731-64245_375546.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-150w-942_20140731-64245_375546.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-150w-942-701014,44532,150 W -Neutralweiß 942,150 W -Neutralweiß 942,1,,
151988,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 135mm, Ø: 25mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500208019,,28774,G12,39074,250 W,44536,23000 lm,,27556,Philips,208019,Halogenmetalldampf CDM-T G12 HIT-CE 250W/830,256,701015,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-250w-830_20140731-64246_426434.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-250w-830_20140731-64246_426434.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-250w-830-701015,44534,250 W -Warmweiß 830,250 W -Warmweiß 830,1,,
151989,28615,Neutralweiß 4200 K,2019-06-24 16:12:25,"L: 135mm, Ø: 25mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500211125,,28774,G12,39074,250 W,44539,23300 lm,,27556,Philips,211125,Halogenmetalldampf CDM-T G12 HIT-CE 250W/942,256,701016,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-250w-942_20140731-64247_425767.jpg,/p/h/philips-halogenmetalldampf-cdm-t-g12-hit-ce-250w-942_20140731-64247_425767.jpg,2023-02-13 02:55:21,philips-halogenmetalldampf-cdm-t-g12-hit-ce-250w-942-701016,44538,250 W -Neutralweiß 942,250 W -Neutralweiß 942,1,,
151990,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 130mm, Ø: 44mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8711500801203,,27628,E27,33604,14 W,32763,810 lm,,27556,Philips,801203,Energiesparlampe E27 TC-HSE 14W/827,6,700934,/p/h/philips-energiesparlampe-e27-tc-hse-14w-827_20140731-64173_393812.jpg,/p/h/philips-energiesparlampe-e27-tc-hse-14w-827_20140731-64173_393812.jpg,2023-02-13 02:55:21,philips-energiesparlampe-e27-tc-hse-14w-827-700934,44501,14 W -Warmweiß Extra 827,14 W -Warmweiß Extra 827,1,,
151991,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 133mm, Ø: 48mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8711500801210,,27628,E27,39101,18 W,28700,1100 lm,,27556,Philips,801210,Energiesparlampe E27 TC-HSE 18W/827,5,700935,/p/h/philips-energiesparlampe-e27-tc-hse-18w-827_20140731-64174_371488.jpg,/p/h/philips-energiesparlampe-e27-tc-hse-18w-827_20140731-64174_371488.jpg,2023-02-13 02:55:21,philips-energiesparlampe-e27-tc-hse-18w-827-700935,44422,18 W -Warmweiß Extra 827,18 W -Warmweiß Extra 827,1,,
151992,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 81mm, Ø: 15mm",5439,Nicht dimmbar,,64483,Warmweiß,4008321681997,,27894,G8.5,28134,35 W,29665,3500 lm,,27546,Osram,1681997,Halogenmetalldampf G8.5 HIT-TC-CE 35W/830 WDL,24,700532,/o/s/osram-halogenmetalldampf-g8-5-hit-tc-ce-35w-830-wdl_20140731-63797_425376.jpg,/o/s/osram-halogenmetalldampf-g8-5-hit-tc-ce-35w-830-wdl_20140731-63797_425376.jpg,2023-02-13 02:55:21,osram-halogenmetalldampf-g8-5-hit-tc-ce-35w-830-wdl-700532,39050,35 W - Warmweiß 830,35 W - Warmweiß 830,1,,
151994,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 81mm, Ø: 15mm",5440,Dimmbar,,64483,Warmweiß,4008321681799,,27894,G8.5,39048,70 W,39193,6900 lm,,27546,Osram,1681799,Halogenmetalldampf G8.5 HIT-TC-CE 70W/830 WDL,24,700534,/o/s/osram-halogenmetalldampf-g8-5-hit-tc-ce-70w-830-wdl_20140731-63799_379032.jpg,/o/s/osram-halogenmetalldampf-g8-5-hit-tc-ce-70w-830-wdl_20140731-63799_379032.jpg,2023-02-13 02:55:21,osram-halogenmetalldampf-g8-5-hit-tc-ce-70w-830-wdl-700534,39054,70 W - Warmweiß 830,70 W - Warmweiß 830,1,,
151998,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 120mm, Ø: 44mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8711500801166,,27629,E14,34917,11 W,28135,600 lm,,27556,Philips,801166,Energiesparlampe E14TC-DSE 11W/827,6,700929,/p/h/philips-energiesparlampe-e14tc-dse-11w-827_20140731-64168_380516.jpg,/p/h/philips-energiesparlampe-e14tc-dse-11w-827_20140731-64168_380516.jpg,2023-02-13 02:55:21,philips-energiesparlampe-e14tc-dse-11w-827-700929,39690,11 W - Warmweiß Extra 827,11 W - Warmweiß Extra 827,1,,
151999,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 113mm, Ø: 12mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300446929,,36172,GX24d-1,34340,13 W,27871,900 lm,,27546,Osram,446929,Kompakt-Leuchtstofflampe GX24d-1 TC-T 13W/830,8,700390,/o/s/osram-kompakt-leuchtstofflampe-gx24d-1-tc-t-13w-830_20140731-63655_424743.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-1-tc-t-13w-830_20140731-63655_424743.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-1-tc-t-13w-830-700390,39515,13 W - Warmweiß 830,13 W - Warmweiß 830,1,,
152000,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 113mm, Ø: 12mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300446905,,36172,GX24d-1,34340,13 W,27871,900 lm,,27546,Osram,446905,Kompakt-Leuchtstofflampe GX24d-1 TC-T 13W/840,8,700391,/o/s/osram-kompakt-leuchtstofflampe-gx24d-1-tc-t-13w-840_20140731-63656_367381.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-1-tc-t-13w-840_20140731-63656_367381.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-1-tc-t-13w-840-700391,39516,13 W - Neutralweiß 840,13 W - Neutralweiß 840,1,,
152001,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 123mm, Ø: 12mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300333502,,33459,GX24d-2,39101,18 W,28849,1200 lm,,27546,Osram,333502,Kompakt-Leuchtstofflampe GX24d-2 TC-T 18W/827,8,700392,/o/s/osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-827_20140731-63657_424795.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-827_20140731-63657_424795.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-827-700392,39519,18 W - Warmweiß Extra 827,18 W - Warmweiß Extra 827,1,,
152002,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 123mm, Ø: 12mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300333489,,33459,GX24d-2,39101,18 W,28849,1200 lm,,27546,Osram,333489,Kompakt-Leuchtstofflampe GX24d-2 TC-T 18W/830,8,700393,/o/s/osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-830_20140731-63658_426061.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-830_20140731-63658_426061.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-830-700393,39521,18 W - Warmweiß 830,18 W - Warmweiß 830,1,,
152003,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 123mm, Ø: 12mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300333465,,33459,GX24d-2,39101,18 W,28849,1200 lm,,27546,Osram,333465,Kompakt-Leuchtstofflampe GX24d-2 TC-T 18W/840,8,700394,/o/s/osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-840_20140731-63659_426629.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-840_20140731-63659_426629.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-2-tc-t-18w-840-700394,39522,18 W - Neutralweiß 840,18 W - Neutralweiß 840,1,,
152004,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 138mm, Ø: 12mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300342085,,36928,GX24d-3,30991,26 W,29452,1800 lm,,27546,Osram,342085,Kompakt-Leuchtstofflampe GX24d-3 TC-T 26W/827,8,700395,/o/s/osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-827_20140731-63660_424550.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-827_20140731-63660_424550.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-827-700395,39506,26 W - Warmweiß Extra 827,26 W - Warmweiß Extra 827,1,,
152005,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 138mm, Ø: 12mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300342061,,36928,GX24d-3,30991,26 W,29452,1800 lm,,27546,Osram,342061,Kompakt-Leuchtstofflampe GX24d-3 TC-T 26W/830,8,700396,/o/s/osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-830_20140731-63661_425526.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-830_20140731-63661_425526.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-830-700396,39510,26 W - Warmweiß 830,26 W - Warmweiß 830,1,,
152006,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 138mm, Ø: 12mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300342047,,36928,GX24d-3,30991,26 W,29452,1800 lm,,27546,Osram,342047,Kompakt-Leuchtstofflampe GX24d-3 TC-T 26W/840,7,700397,/o/s/osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-840_20140731-63662_425817.jpg,/o/s/osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-840_20140731-63662_425817.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-gx24d-3-tc-t-26w-840-700397,39511,26 W - Neutralweiß 840,26 W - Neutralweiß 840,1,,
152012,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 110mm, Ø: 34mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300008110,,29997,G24d-1,31148,10 W,28135,600 lm,,27546,Osram,8110,Kompakt-Leuchtstofflampe G24d-1 TC-D 10W/827,5,700345,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-827_20140731-63610_424552.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-827_20140731-63610_424552.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-827-700345,39694,10 W - Warmweiß Extra 827,10 W - Warmweiß Extra 827,1,,
152013,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 110mm, Ø: 34mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300025681,,29997,G24d-1,31148,10 W,28135,600 lm,,27546,Osram,25681,Kompakt-Leuchtstofflampe G24d-1 TC-D 10W/830,5,700346,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-830_20140731-63611_425834.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-830_20140731-63611_425834.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-830-700346,39695,10 W - Warmweiß 830,10 W - Warmweiß 830,1,,
152014,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 110mm, Ø: 34mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300010595,,29997,G24d-1,31148,10 W,27871,900 lm,,27546,Osram,10595,Kompakt-Leuchtstofflampe G24d-1 TC-D 10W/840,5,700347,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-840_20140731-63612_426844.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-840_20140731-63612_426844.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-10w-840-700347,39657,10 W - Neutralweiß 840,10 W - Neutralweiß 840,1,,
152015,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 138mm, Ø: 34mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300008127,,29997,G24d-1,34340,13 W,27871,900 lm,,27546,Osram,8127,Kompakt-Leuchtstofflampe G24d-1 TC-D 13W/827,5,700348,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-827_20140731-63613_426717.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-827_20140731-63613_426717.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-827-700348,39512,13 W - Warmweiß Extra 827,13 W - Warmweiß Extra 827,1,,
152016,27715,Warmweiß 3000 K,2019-06-24 16:12:25,"L: 138mm, Ø: 34mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300025698,,29997,G24d-1,34340,13 W,27871,900 lm,,27546,Osram,25698,Kompakt-Leuchtstofflampe G24d-1 TC-D 13W/830,5,700349,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-830_20140731-63614_426653.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-830_20140731-63614_426653.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-830-700349,39515,13 W - Warmweiß 830,13 W - Warmweiß 830,1,,
152017,27859,Neutralweiß 4000 K,2019-06-24 16:12:25,"L: 138mm, Ø: 34mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300010625,,29997,G24d-1,34340,13 W,39696,855 lm,,27546,Osram,10625,Kompakt-Leuchtstofflampe G24d-1 TC-D 13W/840,5,700350,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-840_20140731-63615_425382.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-840_20140731-63615_425382.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-840-700350,39516,13 W - Neutralweiß 840,13 W - Neutralweiß 840,1,,
152018,43079,Tageslicht-Weiß 6500 K,2019-06-24 16:12:25,"L: 138mm, Ø: 34mm",5439,Nicht dimmbar,67950,64619,Tageslichtweiß,4050300487106,,29997,G24d-1,34340,13 W,39696,855 lm,,27546,Osram,487106,Kompakt-Leuchtstofflampe G24d-1 TC-D 13W/865,5,700351,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-865_20140731-63616_424901.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-865_20140731-63616_424901.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-1-tc-d-13w-865-700351,39697,13 W - Tageslichtweiß 865,13 W - Tageslichtweiß 865,1,,
152019,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:25,"L: 153mm, Ø: 34mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300011462,,30000,G24d-2,39101,18 W,28849,1200 lm,,27546,Osram,11462,Kompakt-Leuchtstofflampe G24d-2 TC-D 18W/827,5,700352,/o/s/osram-kompakt-leuchtstofflampe-g24d-2-tc-d-18w-827_20140731-63617_425090.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24d-2-tc-d-18w-827_20140731-63617_425090.jpg,2023-02-13 02:55:21,osram-kompakt-leuchtstofflampe-g24d-2-tc-d-18w-827-700352,39519,18 W - Warmweiß Extra 827,18 W - Warmweiß Extra 827,1,,
